user_id,timestamp,location_change,call_duration,message_count,anomaly
user_8,2023-06-14 10:57:54.519121,1,594,0,0
user_5,2023-03-08 03:24:00.059775,0,39,17,0
user_7,2023-08-14 17:37:12.309740,0,105,9,0
user_9,2023-03-05 06:01:48.040447,0,576,1,0
user_10,2023-06-18 03:36:47.656937,0,198,8,0
user_10,2023-08-11 03:37:30.785524,1,356,6,0
user_7,2023-11-12 21:01:36.762817,0,392,10,0
user_3,2023-01-30 09:08:33.219966,1,188,9,0
user_1,2023-06-03 19:46:59.652857,0,31,20,0
user_9,2023-03-29 12:37:03.297131,0,197,2,0
user_9,2023-03-27 14:53:06.379972,0,498,6,0
user_1,2023-11-25 09:30:55.204155,0,473,6,0
user_2,2023-09-19 16:56:35.058673,0,187,16,0
user_2,2023-05-21 17:15:48.884469,0,197,2,0
user_5,2023-08-23 20:32:41.684637,0,599,17,0
user_2,2023-06-26 22:21:16.501889,1,214,10,0
user_8,2023-11-15 00:54:54.562431,0,206,0,0
user_8,2023-06-11 21:58:55.726861,0,454,19,1
user_3,2023-02-10 05:56:25.482048,1,52,7,0
user_6,2023-04-11 18:28:40.789913,0,359,15,0
user_6,2023-03-07 18:33:25.320905,1,365,4,0
user_7,2023-07-17 11:48:50.362885,0,303,1,0
user_3,2023-09-07 20:06:38.183404,1,84,14,0
user_1,2023-07-05 22:11:09.770847,1,210,7,0
user_8,2023-06-17 16:04:54.486782,1,383,16,0
user_1,2023-11-02 06:23:12.727499,1,525,12,0
user_6,2023-06-27 14:20:08.160057,0,556,10,0
user_1,2023-01-25 14:31:25.554311,1,115,14,0
user_10,2023-06-27 01:38:00.917359,0,398,14,0
user_2,2023-05-22 09:24:24.872399,0,235,13,0
user_2,2023-04-05 03:49:11.699315,1,497,1,0
user_8,2023-11-03 20:58:55.258918,1,481,12,0
user_3,2023-05-31 21:48:34.929277,1,378,15,0
user_6,2023-06-30 12:54:27.244939,1,555,7,0
user_3,2023-10-02 11:11:13.956313,1,324,16,0
user_6,2023-11-17 19:19:18.211256,0,539,18,0
user_3,2023-09-04 18:41:13.739066,1,404,5,0
user_8,2023-02-02 23:56:02.934819,0,158,12,0
user_3,2023-10-16 21:02:42.659688,1,468,14,0
user_5,2023-10-05 08:20:49.017402,0,332,9,0
user_8,2023-03-19 11:44:57.403522,1,500,11,0
user_4,2023-02-27 13:56:07.216663,1,327,5,0
user_6,2023-03-29 22:41:57.319717,0,191,6,0
user_5,2023-07-15 17:19:06.576705,1,420,19,0
user_10,2023-11-04 21:12:23.647413,1,440,18,0
user_10,2023-03-23 15:47:03.989260,0,126,11,1
user_4,2023-09-02 12:11:48.579393,1,302,13,0
user_7,2023-01-26 04:39:29.786784,0,521,16,0
user_4,2023-11-18 10:11:29.527947,1,569,14,0
user_10,2023-01-22 10:51:05.447747,1,164,2,0
user_1,2023-06-12 06:59:05.250549,1,359,11,0
user_6,2023-09-19 12:12:35.598875,0,267,10,1
user_9,2023-08-12 09:08:02.757276,1,277,13,0
user_3,2023-12-25 01:26:04.321006,0,417,6,0
user_3,2023-12-07 05:35:41.830196,1,538,11,0
user_8,2023-10-15 02:23:14.677679,1,17,15,0
user_7,2023-11-04 15:14:22.983084,1,430,20,0
user_9,2023-08-29 15:03:35.615453,0,212,15,1
user_5,2023-06-30 20:17:19.655620,0,364,2,0
user_7,2023-08-05 22:02:50.866470,0,514,20,0
user_2,2023-05-24 14:29:03.031606,1,216,11,0
user_10,2023-10-07 11:22:02.066505,1,18,8,0
user_9,2023-10-20 00:35:43.046149,0,351,6,0
user_5,2023-11-21 02:48:07.349506,1,484,7,0
user_8,2023-10-18 04:20:49.655743,1,581,5,0
user_9,2023-04-07 00:08:29.139896,1,194,1,0
user_4,2023-04-10 10:36:20.709448,1,265,12,0
user_5,2023-03-05 17:08:38.491800,0,600,19,0
user_10,2023-10-07 00:38:10.614119,1,370,17,0
user_2,2023-12-16 00:21:31.643151,0,385,2,0
user_6,2023-10-24 05:30:40.267864,0,311,15,0
user_6,2023-08-11 19:14:26.591760,0,517,16,0
user_5,2023-08-28 03:34:49.022630,0,161,20,0
user_4,2023-10-29 03:50:21.960651,0,542,19,0
user_3,2023-02-21 21:29:37.188910,1,166,2,0
user_9,2023-03-06 13:01:09.095838,1,265,1,0
user_9,2023-05-20 14:40:13.639063,1,153,10,0
user_9,2023-04-24 12:41:49.710912,1,374,3,0
user_6,2023-12-19 20:57:52.513567,0,510,5,0
user_6,2023-05-20 19:46:57.765897,0,441,14,0
user_3,2023-03-23 19:38:05.627939,0,290,0,0
user_2,2023-11-05 06:03:54.584031,0,306,14,0
user_3,2023-10-25 03:51:27.534419,0,480,12,0
user_8,2023-08-29 08:11:56.921789,1,353,7,1
user_4,2023-06-21 07:44:29.947913,0,503,17,0
user_9,2023-05-15 03:30:53.313266,1,267,6,0
user_4,2023-01-04 02:27:58.359896,0,559,20,0
user_5,2023-01-13 14:35:43.760331,1,88,4,0
user_6,2023-10-21 18:09:24.668953,0,176,10,0
user_8,2023-11-18 13:21:55.057894,1,321,3,0
user_3,2023-05-18 11:20:10.024929,1,336,7,0
user_5,2023-08-18 20:16:49.105382,0,364,5,0
user_4,2023-05-26 19:25:01.407962,0,170,0,0
user_9,2023-05-25 20:32:10.892848,0,186,14,0
user_9,2023-07-29 22:53:23.741362,0,327,7,0
user_1,2023-11-05 01:26:05.254400,0,511,7,0
user_4,2023-07-12 20:27:10.062335,0,329,4,0
user_10,2023-08-17 09:23:08.491539,1,47,6,0
user_4,2023-04-19 02:34:45.532784,0,308,2,0
user_10,2023-02-07 15:58:20.509373,1,88,12,0
user_9,2023-10-10 11:17:33.988986,0,396,10,0
user_5,2023-12-12 08:10:45.148937,0,594,7,0
user_4,2023-11-27 11:47:53.841007,1,6,0,0
user_5,2023-07-18 23:11:24.885637,0,165,6,0
user_6,2023-05-28 21:59:35.114024,1,112,5,0
user_7,2023-09-19 08:49:00.271170,1,511,3,0
user_7,2023-02-27 17:00:27.098160,1,396,19,0
user_5,2023-10-25 20:16:02.777104,0,188,13,0
user_2,2023-10-02 01:08:40.136869,1,490,17,0
user_7,2023-03-27 12:20:35.367869,1,277,1,0
user_3,2023-09-19 23:19:02.896919,0,389,12,0
user_8,2023-06-06 17:00:48.683648,0,399,11,0
user_7,2023-03-30 12:20:48.202418,1,155,10,0
user_10,2023-06-07 21:16:11.754377,1,106,7,0
user_3,2023-04-02 16:04:22.145845,1,512,4,0
user_8,2023-06-25 22:31:39.738162,1,547,4,0
user_6,2023-01-30 23:29:18.453279,1,286,4,0
user_10,2023-12-26 20:56:15.375383,1,209,9,0
user_10,2023-05-27 10:44:45.590070,1,11,5,0
user_4,2023-10-14 02:45:30.170212,1,236,19,0
user_9,2023-01-21 05:05:23.041179,0,574,5,0
user_3,2023-03-13 13:17:43.649106,0,458,18,0
user_4,2023-03-30 13:41:51.806906,1,172,13,0
user_9,2023-06-09 17:47:33.813301,1,85,15,0
user_9,2023-08-12 10:25:35.415217,1,491,8,0
user_1,2023-10-05 15:27:45.826258,0,479,7,0
user_4,2023-12-11 07:06:07.232605,1,436,19,0
user_9,2023-08-16 11:57:32.541350,0,170,5,0
user_6,2023-09-04 11:15:59.954230,1,327,3,0
user_1,2023-11-25 22:53:43.463728,0,163,3,0
user_9,2023-07-31 08:20:54.177080,0,490,1,0
user_8,2023-09-14 14:01:29.312068,0,145,6,0
user_9,2023-05-04 10:10:12.982272,0,367,20,0
user_4,2023-01-28 20:03:14.121729,0,65,20,0
user_8,2023-10-14 04:43:08.095408,1,89,5,0
user_2,2023-12-03 04:04:44.745000,0,594,10,0
user_4,2023-12-22 05:46:42.180532,1,164,14,0
user_1,2023-02-13 06:54:29.654438,0,238,4,0
user_4,2023-12-27 04:21:36.480023,0,181,1,0
user_4,2023-02-09 03:49:40.448042,0,106,2,0
user_1,2023-09-24 04:33:37.186231,1,551,4,0
user_5,2023-03-10 15:20:13.489983,1,42,10,0
user_9,2023-04-16 16:06:07.245146,0,204,12,0
user_8,2023-01-02 04:29:23.338857,1,413,8,0
user_7,2023-10-06 09:49:29.701172,0,187,2,0
user_9,2023-01-24 23:24:08.810674,0,529,5,1
user_1,2023-02-24 23:28:50.788861,0,568,0,0
user_10,2023-06-06 05:29:13.717211,0,465,14,0
user_8,2023-06-21 16:22:23.485450,0,368,9,0
user_10,2023-12-26 07:23:49.514705,1,137,6,0
user_8,2023-03-06 00:07:48.171737,0,174,20,0
user_2,2023-12-23 04:17:53.600021,1,474,15,0
user_3,2023-12-19 16:20:27.720443,1,82,6,0
user_7,2023-06-16 10:30:00.192736,1,460,18,0
user_9,2023-10-02 22:34:02.866067,0,69,14,0
user_10,2023-06-21 18:58:47.440055,0,207,4,1
user_4,2023-09-11 02:17:04.094177,1,454,13,0
user_9,2023-05-20 06:49:08.933694,0,132,6,0
user_8,2023-02-22 20:58:14.444833,1,558,20,0
user_8,2023-07-28 21:01:37.460065,0,454,18,0
user_4,2023-09-18 08:06:16.728926,0,586,3,1
user_9,2023-03-06 05:19:39.568039,1,235,18,0
user_8,2023-11-02 08:40:02.057894,1,129,11,0
user_1,2023-08-03 09:00:50.885331,0,193,9,0
user_7,2023-02-25 00:23:08.022193,1,585,2,0
user_2,2023-12-10 21:30:45.379358,0,184,15,0
user_9,2023-10-20 05:17:04.855865,0,350,1,0
user_3,2023-08-18 18:11:19.236938,0,189,17,0
user_6,2023-01-21 20:41:36.182609,0,292,15,0
user_6,2023-06-14 11:35:51.504881,0,377,3,0
user_6,2023-10-22 02:41:56.401015,1,76,8,0
user_6,2023-11-15 01:52:22.916177,0,83,10,0
user_4,2023-03-02 06:51:04.125637,0,308,3,1
user_4,2023-02-18 05:19:12.397202,1,461,8,0
user_10,2023-08-10 21:14:48.722327,0,75,7,0
user_10,2023-03-15 12:37:30.896009,1,217,16,0
user_10,2023-02-06 06:02:55.695033,0,514,4,0
user_9,2023-06-20 19:15:53.917090,0,270,9,0
user_9,2023-08-26 01:56:01.263615,1,289,19,0
user_3,2023-11-13 18:01:08.611239,0,219,2,0
user_7,2023-08-26 19:32:48.280180,1,390,18,0
user_7,2023-03-04 18:55:56.180983,1,387,9,0
user_9,2023-02-11 02:53:53.572566,0,157,19,0
user_1,2023-08-06 03:14:27.167913,0,429,10,0
user_5,2023-06-28 12:04:01.558803,0,81,4,0
user_2,2023-12-15 14:07:06.447922,1,316,1,0
user_4,2023-08-25 11:42:45.031894,1,488,5,0
user_8,2023-11-28 08:50:49.034920,1,83,12,0
user_4,2023-10-31 19:23:02.887305,0,0,10,0
user_8,2023-08-01 05:48:41.138541,1,213,2,0
user_10,2023-08-27 05:53:58.545810,1,195,11,0
user_10,2023-09-23 18:54:45.688717,1,21,2,0
user_9,2023-10-13 07:22:57.037491,0,342,20,0
user_4,2023-03-21 02:38:02.374439,1,476,6,0
user_10,2023-12-25 12:51:27.937977,1,544,9,0
user_9,2023-06-09 04:42:58.976489,1,285,15,0
user_9,2023-06-06 03:43:13.579685,0,383,4,0
user_9,2023-06-22 17:15:12.646335,0,169,19,1
user_8,2023-10-03 07:43:18.228290,1,483,12,0
user_6,2023-10-16 00:54:04.840859,1,190,7,0
user_4,2023-08-05 00:12:57.751280,0,109,7,0
user_3,2023-11-05 17:23:17.841769,1,418,16,0
user_2,2023-11-01 19:58:10.609291,0,531,17,0
user_6,2023-08-03 10:48:01.994189,1,393,16,0
user_10,2023-10-28 07:36:03.411182,1,51,0,0
user_8,2023-06-01 10:49:14.235243,1,498,11,0
user_2,2023-10-31 05:01:28.826277,1,189,2,0
user_7,2023-05-27 03:03:05.345927,0,278,9,0
user_10,2023-05-14 09:06:01.703263,1,256,2,0
user_4,2023-04-21 04:47:47.792648,0,180,6,0
user_9,2023-02-08 21:58:54.577883,1,373,8,0
user_7,2023-02-08 06:52:43.938780,1,534,12,0
user_10,2023-06-15 01:38:10.485433,1,520,3,0
user_9,2023-01-17 12:46:53.089048,1,170,19,0
user_6,2023-01-04 16:10:43.713137,1,271,20,0
user_7,2023-06-01 06:52:00.893673,0,173,20,0
user_7,2023-08-06 18:59:19.139165,0,555,5,0
user_9,2023-08-04 14:51:44.222696,1,308,16,0
user_9,2023-09-06 22:20:51.695070,1,273,15,0
user_6,2023-11-20 22:38:26.129992,0,269,5,0
user_9,2023-05-04 07:16:08.497818,1,182,8,0
user_9,2023-12-16 18:48:08.441238,0,373,17,0
user_8,2023-06-28 23:31:14.402708,1,123,13,0
user_2,2023-12-28 19:07:47.764667,1,508,2,0
user_6,2023-01-25 17:52:53.425267,0,353,20,0
user_9,2023-11-22 23:31:12.766526,0,444,10,0
user_3,2023-08-02 14:45:03.440965,0,147,6,0
user_4,2023-03-22 00:14:15.830162,1,584,1,0
user_5,2023-12-20 16:20:40.892411,1,179,15,0
user_8,2023-12-04 03:38:43.574568,0,424,10,0
user_7,2023-04-12 13:41:51.013261,0,285,15,0
user_8,2023-12-05 23:18:34.046271,0,380,11,1
user_7,2023-09-07 22:12:08.486952,0,232,9,0
user_4,2023-07-23 10:10:29.771964,1,101,6,0
user_10,2023-10-05 10:19:52.495633,1,547,20,1
user_5,2023-03-07 02:23:25.763351,0,326,7,0
user_9,2023-04-20 17:11:27.111879,0,288,13,0
user_7,2023-11-15 14:00:29.257107,1,71,1,0
user_2,2023-08-19 14:37:55.479615,1,281,6,0
user_9,2023-06-15 04:25:52.762129,1,433,9,0
user_10,2023-01-05 09:50:30.222065,0,407,20,0
user_6,2023-04-27 10:08:08.193832,0,23,10,0
user_5,2023-07-13 20:27:03.843565,0,299,17,0
user_9,2023-10-26 01:14:53.699319,0,600,0,0
user_6,2023-06-06 10:19:06.841126,1,540,11,0
user_6,2023-05-02 03:18:02.311628,0,482,4,0
user_3,2023-05-25 13:19:15.578549,1,355,2,0
user_3,2023-04-02 02:23:26.079197,1,174,1,0
user_9,2023-06-06 13:23:06.001334,0,357,17,0
user_5,2023-03-05 20:38:43.541195,0,574,4,0
user_7,2023-03-24 19:18:15.400715,0,438,11,0
user_10,2023-05-07 07:37:55.139750,0,59,13,0
user_10,2023-02-10 10:45:20.969433,1,489,1,0
user_4,2023-10-19 19:08:14.163995,1,258,0,0
user_6,2023-07-27 16:10:07.784921,1,466,12,0
user_10,2023-09-23 09:22:53.735335,0,241,7,0
user_5,2023-10-20 03:43:08.977922,0,385,17,0
user_1,2023-03-20 08:48:11.439527,1,399,5,0
user_6,2023-12-04 12:04:17.438836,0,586,9,0
user_6,2023-08-01 07:23:23.631605,0,509,9,0
user_10,2023-09-27 03:08:27.930634,0,165,3,0
user_10,2023-06-21 23:24:38.737067,0,476,3,0
user_2,2023-07-05 04:40:00.014471,0,15,10,0
user_9,2023-12-02 08:29:37.084936,0,528,4,0
user_10,2023-09-12 14:42:45.803338,1,345,1,0
user_1,2023-02-03 01:12:13.758227,0,97,15,0
user_5,2023-01-23 16:34:44.999041,0,208,3,0
user_6,2023-03-04 14:58:46.995440,1,372,20,0
user_7,2023-10-24 19:10:52.041425,0,390,9,0
user_4,2023-04-14 04:15:22.532781,1,251,8,0
user_3,2023-02-07 18:52:41.320716,0,169,18,0
user_10,2023-07-14 15:30:51.403039,0,481,1,0
user_4,2023-08-21 11:44:47.211607,0,453,17,0
user_5,2023-11-10 23:56:11.614362,0,103,9,0
user_6,2023-08-20 12:53:11.002335,0,483,5,0
user_6,2023-08-20 04:03:32.003717,1,146,18,0
user_1,2023-04-26 02:57:42.106925,1,203,19,0
user_5,2023-05-04 15:27:45.279697,0,336,9,0
user_4,2023-07-30 02:06:44.689207,1,535,3,0
user_10,2023-05-17 05:38:39.348459,1,234,20,0
user_1,2023-07-06 07:13:38.389215,1,360,19,0
user_2,2023-04-08 23:42:01.462837,1,167,1,0
user_1,2023-06-02 19:27:14.548677,0,160,15,0
user_7,2023-07-21 01:58:16.635149,0,347,6,0
user_3,2023-08-23 16:54:29.912506,1,231,2,0
user_5,2023-11-13 20:24:49.491874,0,191,19,0
user_7,2023-08-08 21:11:40.568750,1,83,19,1
user_2,2023-04-24 23:39:01.288316,1,379,7,0
user_7,2023-02-08 10:27:37.706676,0,383,17,0
user_5,2023-04-12 11:29:41.356462,0,164,4,0
user_1,2023-04-21 03:18:00.694752,1,33,16,0
user_1,2023-06-28 23:09:27.972835,1,141,5,0
user_2,2023-04-23 20:23:40.706030,0,322,2,0
user_1,2023-08-04 11:06:28.021497,0,246,4,0
user_3,2023-02-01 00:53:17.425086,1,430,14,0
user_1,2023-12-29 14:27:26.453824,1,80,20,0
user_5,2023-06-17 04:42:17.438016,1,458,19,0
user_6,2023-01-08 21:09:21.029930,1,129,1,0
user_5,2023-02-27 16:18:23.200177,0,367,11,0
user_9,2023-04-05 13:33:43.556970,1,3,11,0
user_3,2023-09-06 05:11:32.825985,0,127,12,0
user_2,2023-01-21 15:02:28.201684,0,360,18,0
user_3,2023-02-09 08:07:35.842563,0,531,0,0
user_8,2023-04-15 06:45:30.958536,0,378,12,0
user_7,2023-09-25 13:00:16.992314,1,124,18,0
user_10,2023-02-26 14:07:34.157656,1,264,20,0
user_8,2023-10-07 02:10:06.709491,0,342,9,0
user_9,2023-01-11 22:10:26.340741,0,561,4,0
user_3,2023-05-09 15:56:37.476502,1,16,13,0
user_6,2023-06-03 11:28:48.465451,0,287,4,0
user_6,2023-09-16 16:08:31.222790,1,151,8,0
user_9,2023-01-25 05:04:51.021615,0,68,6,0
user_2,2023-01-11 12:47:13.432041,0,557,3,0
user_8,2023-05-07 05:05:55.516938,0,301,9,0
user_4,2023-04-18 02:55:04.418715,1,189,2,0
user_2,2023-12-21 06:37:30.014059,1,28,5,0
user_2,2023-03-11 23:52:10.070085,1,482,7,0
user_7,2023-10-13 14:30:54.559392,0,492,3,0
user_2,2023-09-30 02:59:47.004852,0,184,12,0
user_5,2023-09-29 23:54:11.760774,0,68,19,0
user_1,2023-03-20 19:22:39.144093,1,211,19,0
user_10,2023-01-25 01:37:09.715778,0,50,12,0
user_5,2023-10-07 02:30:18.891652,0,492,20,0
user_4,2023-04-10 09:10:37.098116,0,169,7,0
user_2,2023-02-16 06:57:01.018147,0,210,16,0
user_6,2023-07-10 21:49:35.009002,0,438,13,0
user_3,2023-06-25 19:47:52.386004,1,41,5,0
user_6,2023-07-21 18:23:47.274405,0,255,2,0
user_7,2023-01-19 13:09:17.555229,1,350,0,0
user_9,2023-11-05 04:31:54.061530,0,499,2,0
user_4,2023-04-27 01:24:33.158220,0,82,3,0
user_3,2023-07-31 01:46:29.335908,0,162,15,0
user_2,2023-01-05 17:47:35.904536,0,249,14,0
user_10,2023-06-29 22:06:46.466107,1,8,10,0
user_8,2023-06-12 12:21:50.766586,0,308,1,0
user_9,2023-02-07 10:01:33.647722,0,540,7,0
user_10,2023-03-21 16:17:25.995109,0,521,0,0
user_2,2023-01-23 18:17:22.469729,1,370,10,0
user_10,2023-11-07 10:34:48.128478,0,119,4,0
user_3,2023-06-28 06:56:32.678238,0,579,10,0
user_2,2023-07-09 23:50:46.617521,1,250,1,0
user_7,2023-02-26 02:08:39.971248,1,552,3,0
user_3,2023-12-04 18:55:37.529779,1,417,0,0
user_1,2023-05-25 06:39:02.359466,0,167,16,0
user_10,2023-02-19 03:19:55.357144,0,200,10,0
user_4,2023-10-23 05:55:48.917876,0,133,8,0
user_6,2023-06-10 17:49:00.282235,0,403,15,0
user_3,2023-06-14 13:27:35.013043,0,317,6,0
user_5,2023-08-29 02:31:33.445466,0,570,15,0
user_8,2023-07-02 19:28:28.212723,1,297,17,0
user_7,2023-06-23 01:58:54.245901,1,205,19,0
user_6,2023-01-13 09:22:35.395060,0,518,18,0
user_8,2023-04-14 04:20:55.647068,1,395,15,0
user_10,2023-12-23 02:05:14.158289,1,422,14,0
user_4,2023-05-29 02:05:42.479497,1,57,20,0
user_8,2023-10-17 00:55:59.894928,1,369,5,0
user_6,2023-02-11 20:30:28.967626,0,67,10,0
user_9,2023-09-13 16:11:12.527675,0,386,7,0
user_2,2023-06-04 04:03:06.694519,0,71,3,0
user_6,2023-03-30 14:38:21.677184,0,227,2,0
user_9,2023-03-23 11:33:54.108850,1,121,11,0
user_7,2023-07-13 06:52:53.094903,0,355,20,0
user_10,2023-05-06 15:23:10.901377,0,231,16,0
user_7,2023-11-19 09:01:23.994450,0,44,19,0
user_8,2023-10-27 09:03:40.046001,0,37,1,0
user_8,2023-02-11 11:44:35.994036,0,413,8,0
user_2,2023-09-12 03:43:39.979344,1,455,6,0
user_5,2023-07-30 02:43:32.228289,0,508,9,0
user_4,2023-04-23 22:34:19.526019,1,420,10,0
user_4,2023-08-07 03:44:26.132311,1,184,14,0
user_6,2023-08-31 08:16:39.624293,0,597,3,0
user_10,2023-04-02 11:12:53.780236,0,50,13,0
user_7,2023-05-09 13:19:52.435380,0,468,0,0
user_5,2023-01-11 18:50:55.797718,0,453,10,0
user_8,2023-12-05 16:45:23.125732,1,573,4,0
user_9,2023-09-13 14:00:48.676311,0,427,14,0
user_6,2023-09-08 06:55:03.226039,1,132,20,1
user_8,2023-02-08 03:45:03.332346,1,210,18,0
user_5,2023-05-04 17:22:11.834220,1,518,19,0
user_2,2023-04-19 14:12:18.503737,0,509,9,0
user_8,2023-03-21 20:19:46.572980,0,299,17,0
user_9,2023-06-02 06:23:44.172645,0,571,7,0
user_4,2023-06-28 08:39:28.145854,0,286,6,0
user_8,2023-03-11 17:55:49.994224,1,416,15,0
user_9,2023-02-10 01:44:31.518405,0,52,10,0
user_6,2023-03-08 14:09:08.118591,1,118,4,1
user_8,2023-01-08 17:30:16.029725,0,261,1,0
user_4,2023-05-18 05:00:34.641266,0,505,15,0
user_6,2023-07-21 06:39:10.655301,0,520,14,1
user_10,2023-06-01 00:22:36.909575,1,444,15,0
user_3,2023-06-28 10:15:56.785314,1,470,5,0
user_1,2023-08-04 17:34:13.321240,1,465,0,0
user_5,2023-07-22 20:19:32.315260,0,554,8,0
user_7,2023-03-02 23:26:18.871121,1,83,16,0
user_2,2023-02-25 08:57:44.553755,1,127,0,0
user_3,2023-06-17 18:39:38.623796,1,205,12,0
user_10,2023-11-24 21:42:51.107529,0,140,16,1
user_4,2023-04-11 13:54:15.139793,1,52,12,0
user_7,2023-11-29 20:33:03.138708,1,385,14,0
user_8,2023-09-02 23:10:08.277548,1,149,4,0
user_4,2023-09-13 20:57:29.439270,0,535,11,0
user_6,2023-12-16 14:52:29.011456,0,67,10,0
user_9,2023-01-04 17:58:55.954915,0,527,5,0
user_6,2023-11-30 19:31:14.216068,1,201,5,0
user_3,2023-10-13 11:26:31.979408,1,345,5,0
user_10,2023-04-22 22:24:10.216754,0,546,10,0
user_9,2023-08-13 16:34:27.854207,1,353,14,0
user_7,2023-05-20 18:49:06.413861,0,278,9,0
user_4,2023-10-22 05:11:48.083724,0,442,13,0
user_4,2023-04-09 07:56:29.408676,0,572,7,0
user_9,2023-10-19 02:41:05.828606,0,224,17,0
user_7,2023-06-14 18:27:03.084448,1,291,6,1
user_6,2023-02-27 15:19:22.528032,0,434,8,0
user_2,2023-08-19 15:07:06.540306,0,216,19,0
user_5,2023-01-31 06:14:52.125757,0,19,7,0
user_7,2023-05-11 13:55:23.252618,1,3,20,0
user_3,2023-12-03 18:42:26.413523,1,496,5,0
user_2,2023-12-19 23:24:17.164182,0,141,16,0
user_1,2023-11-27 09:36:33.899769,0,478,2,0
user_2,2023-12-04 06:03:56.850530,1,512,5,0
user_7,2023-03-16 13:35:15.413990,1,490,14,0
user_1,2023-02-26 16:24:55.622193,1,387,1,0
user_7,2023-01-25 02:12:38.982926,0,478,3,0
user_2,2023-05-05 03:27:32.366482,0,400,12,0
user_10,2023-10-09 00:50:39.221174,1,493,13,0
user_4,2023-01-24 04:08:12.147992,0,596,2,0
user_4,2023-01-08 05:49:40.710236,1,479,15,0
user_8,2023-04-29 21:28:55.957080,0,502,6,0
user_5,2023-04-06 10:41:54.785374,0,483,19,0
user_4,2023-08-17 23:48:55.176289,1,340,6,0
user_4,2023-06-12 20:17:43.780768,1,599,8,0
user_2,2023-08-10 12:27:43.623250,0,595,18,0
user_8,2023-10-27 11:15:36.527467,0,258,6,0
user_7,2023-11-05 19:26:05.847747,0,314,18,0
user_3,2023-01-04 06:40:38.702804,1,293,7,0
user_3,2023-10-15 13:15:37.016143,1,237,9,0
user_2,2023-01-07 02:41:10.935580,0,83,0,1
user_1,2023-12-26 20:24:12.304145,1,428,11,0
user_4,2023-04-16 13:10:14.049251,0,145,8,1
user_10,2023-01-12 19:52:05.841013,0,13,9,0
user_4,2023-06-15 03:06:08.837638,1,579,6,0
user_10,2023-10-17 14:55:51.921684,0,288,9,0
user_4,2023-12-10 11:07:42.903113,0,182,0,1
user_7,2023-10-23 05:26:48.864627,0,150,15,0
user_7,2023-02-10 05:38:16.898206,0,168,19,0
user_5,2023-03-05 16:08:03.952150,1,244,6,0
user_3,2023-10-11 06:12:40.063360,1,86,12,0
user_4,2023-07-18 20:03:05.057100,1,99,9,0
user_4,2023-12-17 09:34:39.009598,0,592,0,0
user_8,2023-02-26 09:05:52.791075,0,194,0,0
user_9,2023-04-23 19:15:33.335537,1,109,12,0
user_9,2023-06-08 08:03:26.074726,0,561,9,0
user_4,2023-07-13 15:45:40.261194,0,352,20,0
user_9,2023-12-18 01:22:07.941594,0,410,1,0
user_4,2023-02-23 11:08:43.922230,0,240,20,0
user_9,2023-08-02 05:11:11.049588,1,558,12,0
user_6,2023-05-18 19:02:09.156935,0,111,6,0
user_5,2023-03-08 03:54:36.605373,1,130,1,1
user_2,2023-12-05 01:30:06.668755,1,75,12,0
user_6,2023-06-20 07:10:49.694853,0,227,0,0
user_4,2023-01-04 11:50:04.586323,0,442,3,0
user_3,2023-08-27 02:11:16.213586,1,280,2,0
user_3,2023-08-22 22:57:43.694944,1,170,14,0
user_1,2023-10-24 08:06:58.630203,0,8,12,0
user_10,2023-02-13 10:15:52.436302,0,198,15,0
user_1,2023-10-16 01:53:39.387240,1,369,0,0
user_10,2023-04-26 00:28:03.566262,1,161,20,0
user_7,2023-06-01 06:13:05.333530,1,462,2,0
user_10,2023-06-19 14:07:35.236547,1,167,6,0
user_9,2023-12-09 10:34:21.140546,1,528,6,0
user_10,2023-03-10 03:20:52.591186,0,467,8,0
user_6,2023-08-20 07:25:57.581854,0,568,0,1
user_9,2023-09-18 05:58:49.873874,0,368,11,0
user_4,2023-09-04 01:19:49.290197,1,299,8,0
user_7,2023-01-05 05:14:23.141867,1,224,9,0
user_2,2023-07-05 10:48:39.069996,1,528,12,0
user_7,2023-01-07 19:13:25.290303,1,593,18,0
user_1,2023-02-14 09:10:00.121531,0,321,8,0
user_9,2023-06-04 21:14:43.013456,1,378,19,0
user_2,2023-11-13 05:55:42.153737,1,505,18,0
user_1,2023-07-11 23:03:05.832851,0,216,5,0
user_6,2023-07-29 05:13:51.631705,1,236,5,0
user_3,2023-07-03 19:07:58.156314,0,105,16,0
user_7,2023-11-22 17:48:26.486636,1,290,6,0
user_1,2023-06-15 07:34:44.532209,1,138,2,0
user_2,2023-09-14 18:22:42.713144,1,58,12,0
user_6,2023-12-12 10:31:43.081135,0,441,9,0
user_9,2023-12-23 18:46:06.293883,0,571,14,0
user_10,2023-12-09 11:57:37.454839,0,164,13,0
user_5,2023-07-26 20:18:17.463614,0,600,8,0
user_8,2023-08-27 01:57:28.861507,0,597,13,0
user_3,2023-07-22 01:40:22.614150,0,78,20,0
user_8,2023-07-24 15:23:45.264858,0,225,5,0
user_2,2023-02-18 18:14:35.128646,1,20,12,0
user_5,2023-02-14 13:31:28.650878,1,564,12,0
user_10,2023-10-25 23:54:05.592132,0,562,3,0
user_9,2023-03-10 21:01:41.166319,0,65,4,0
user_8,2023-08-03 10:27:23.172091,0,428,17,0
user_4,2023-04-01 07:46:40.774497,1,178,18,0
